entidad_c,entifed1,ubicageo_d,municip1,totalca1
28,TAMAULIPAS,28025,MIGUEL ALEMAN,0
28,TAMAULIPAS,28026,MIQUIHUANA,0
28,TAMAULIPAS,28027,NUEVO LAREDO,0
28,TAMAULIPAS,28028,NUEVO MORELOS,0
28,TAMAULIPAS,28029,OCAMPO,0
28,TAMAULIPAS,28030,PADILLA,0
28,TAMAULIPAS,28031,PALMILLAS,0
28,TAMAULIPAS,28032,REYNOSA,0
28,TAMAULIPAS,28033,RIO BRAVO,0
28,TAMAULIPAS,28034,SAN CARLOS,0
28,TAMAULIPAS,28035,SAN FERNANDO,0
28,TAMAULIPAS,28036,SAN NICOLAS,0
28,TAMAULIPAS,28037,SOTO LA MARINA,0
28,TAMAULIPAS,28038,TAMPICO,0
28,TAMAULIPAS,28039,TULA,0
28,TAMAULIPAS,28040,VALLE HERMOSO,0
28,TAMAULIPAS,28041,VICTORIA,0
28,TAMAULIPAS,28042,VILLAGRAN,0
28,TAMAULIPAS,28043,XICOTENCATL,0
28,TAMAULIPAS,28997,NO ESPECIFICADO,
29,TLAXCALA,29001,AMAXAC DE GUERRERO,0
29,TLAXCALA,29002,APETATITLAN DE ANTONIO CARVAJAL,0
29,TLAXCALA,29003,ATLANGATEPEC,0
29,TLAXCALA,29004,ATLTZAYANCA,0
29,TLAXCALA,29005,APIZACO,0
29,TLAXCALA,29006,CALPULALPAN,0
29,TLAXCALA,29007,EL CARMEN TEQUEXQUITLA,0
29,TLAXCALA,29008,CUAPIAXTLA,0
29,TLAXCALA,29009,CUAXOMULCO,0
29,TLAXCALA,29010,CHIAUTEMPAN,0
29,TLAXCALA,29011,MUÑOZ DE DOMINGO ARENAS,0
29,TLAXCALA,29012,ESPAÑITA,0
29,TLAXCALA,29013,HUAMANTLA,0
29,TLAXCALA,29014,HUEYOTLIPAN,0
29,TLAXCALA,29015,IXTACUIXTLA DE MARIANO MATAMOROS,0
29,TLAXCALA,29016,IXTENCO,0
29,TLAXCALA,29017,MAZATECOCHCO DE JOSE MARIA MORELOS,0
29,TLAXCALA,29018,CONTLA DE JUAN CUAMATZI,0
29,TLAXCALA,29019,TEPETITLA DE LARDIZABAL,0
29,TLAXCALA,29020,SANCTORUM DE LAZARO CARDENAS,0
29,TLAXCALA,29021,NANACAMILPA DE MARIANO ARISTA,0
29,TLAXCALA,29022,ACUAMANALA DE MIGUEL HIDALGO,0
29,TLAXCALA,29023,NATIVITAS,0
29,TLAXCALA,29024,PANOTLA,0
29,TLAXCALA,29025,SAN PABLO DEL MONTE,0
29,TLAXCALA,29026,SANTA CRUZ TLAXCALA,0
29,TLAXCALA,29027,TENANCINGO,0
29,TLAXCALA,29028,TEOLOCHOLCO,0
29,TLAXCALA,29029,TEPEYANCO,0
29,TLAXCALA,29030,TERRENATE,0
29,TLAXCALA,29031,TETLA DE LA SOLIDARIDAD,0
29,TLAXCALA,29032,TETLATLAHUCA,0
29,TLAXCALA,29033,TLAXCALA,0
29,TLAXCALA,29034,TLAXCO,0
29,TLAXCALA,29035,TOCATLAN,0
29,TLAXCALA,29036,TOTOLAC,0
29,TLAXCALA,29037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0
29,TLAXCALA,29038,TZOMPANTEPEC,0
29,TLAXCALA,29039,XALOZTOC,0
29,TLAXCALA,29040,XALTOCAN,0
29,TLAXCALA,29041,PAPALOTLA DE XICOHTENCATL,0
29,TLAXCALA,29042,XICOHTZINCO,0
29,TLAXCALA,29043,YAUHQUEMEHCAN,0
29,TLAXCALA,29044,ZACATELCO,0
29,TLAXCALA,29045,BENITO JUAREZ,0
29,TLAXCALA,29046,EMILIANO ZAPATA,0
29,TLAXCALA,29047,LAZARO CARDENAS,0
29,TLAXCALA,29048,LA MAGDALENA TLALTELULCO,0
29,TLAXCALA,29049,SAN DAMIAN TEXOLOC,0
29,TLAXCALA,29050,SAN FRANCISCO TETLANOHCAN,0
29,TLAXCALA,29051,SAN JERONIMO ZACUALPAN,0
29,TLAXCALA,29052,SAN JOSE TEACALCO,0
29,TLAXCALA,29053,SAN JUAN HUACTZINCO,0
29,TLAXCALA,29054,SAN LORENZO AXOCOMANITLA,0
29,TLAXCALA,29055,SAN LUCAS TECOPILCO,0
29,TLAXCALA,29056,SANTA ANA NOPALUCAN,0
29,TLAXCALA,29057,SANTA APOLONIA TEACALCO,0
29,TLAXCALA,29058,SANTA CATARINA AYOMETLA,0
29,TLAXCALA,29059,SANTA CRUZ QUILEHTLA,0
29,TLAXCALA,29060,SANTA ISABEL XILOXOXTLA,0
29,TLAXCALA,29997,NO ESPECIFICADO,
30,VERACRUZ DE IGNACIO DE LA LLAVE,30001,ACAJETE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30002,ACATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30003,ACAYUCAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30004,ACTOPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30005,ACULA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30006,ACULTZINGO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30007,CAMARON DE TEJEDA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30008,ALPATLAHUAC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30009,ALTO LUCERO DE GUTIERREZ BARRIOS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30010,ALTOTONGA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30011,ALVARADO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30012,AMATITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30013,NARANJOS AMATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30014,AMATLAN DE LOS REYES,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30015,ANGEL R CABADA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30016,LA ANTIGUA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30017,APAZAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30018,AQUILA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30019,ASTACINGA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30020,ATLAHUILCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30021,ATOYAC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30022,ATZACAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30023,ATZALAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30024,TLALTETELA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30025,AYAHUALULCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30026,BANDERILLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30027,BENITO JUAREZ,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30028,BOCA DEL RIO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30029,CALCAHUALCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30030,CAMERINO Z MENDOZA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30031,CARRILLO PUERTO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30032,CATEMACO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30033,CAZONES DE HERRERA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30034,CERRO AZUL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30035,CITLALTEPETL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30036,COACOATZINTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30037,COAHUITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30038,COATEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30039,COATZACOALCOS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30040,COATZINTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30041,COETZALA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30042,COLIPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30043,COMAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30044,CORDOBA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30045,COSAMALOAPAN DE CARPIO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30046,COSAUTLAN DE CARVAJAL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30047,COSCOMATEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30048,COSOLEACAQUE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30049,COTAXTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30050,COXQUIHUI,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30051,COYUTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30052,CUICHAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30053,CUITLAHUAC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30054,CHACALTIANGUIS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30055,CHALMA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30056,CHICONAMEL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30057,CHICONQUIACO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30058,CHICONTEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30059,CHINAMECA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30060,CHINAMPA DE GOROSTIZA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30061,LAS CHOAPAS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30062,CHOCAMAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30063,CHONTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30064,CHUMATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30065,EMILIANO ZAPATA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30066,ESPINAL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30067,FILOMENO MATA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30068,FORTIN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30069,GUTIERREZ ZAMORA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30070,HIDALGOTITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30071,HUATUSCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30072,HUAYACOCOTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30073,HUEYAPAN DE OCAMPO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30074,HUILOAPAN DE CUAUHTEMOC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30075,IGNACIO DE LA LLAVE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30076,ILAMATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30077,ISLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30078,IXCATEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30079,IXHUACAN DE LOS REYES,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30080,IXHUATLAN DEL CAFE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30081,IXHUATLANCILLO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30082,IXHUATLAN DEL SURESTE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30083,IXHUATLAN DE MADERO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30084,IXMATLAHUACAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30085,IXTACZOQUITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30086,JALACINGO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30087,XALAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30088,JALCOMULCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30089,JALTIPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30090,JAMAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30091,JESUS CARRANZA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30092,XICO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30093,JILOTEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30094,JUAN RODRIGUEZ CLARA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30095,JUCHIQUE DE FERRER,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30096,LANDERO Y COSS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30097,LERDO DE TEJADA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30098,MAGDALENA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30099,MALTRATA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30100,MANLIO FABIO ALTAMIRANO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30101,MARIANO ESCOBEDO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30102,MARTINEZ DE LA TORRE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30103,MECATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30104,MECAYAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30105,MEDELLIN DE BRAVO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30106,MIAHUATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30107,LAS MINAS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30108,MINATITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30109,MISANTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30110,MIXTLA DE ALTAMIRANO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30111,MOLOACAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30112,NAOLINCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30113,NARANJAL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30114,NAUTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30115,NOGALES,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30116,OLUTA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30117,OMEALCA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30118,ORIZABA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30119,OTATITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30120,OTEAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30121,OZULUAMA DE MASCAREÑAS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30122,PAJAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30123,PANUCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30124,PAPANTLA,1
30,VERACRUZ DE IGNACIO DE LA LLAVE,30125,PASO DEL MACHO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30126,PASO DE OVEJAS,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30127,LA PERLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30128,PEROTE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30129,PLATON SANCHEZ,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30130,PLAYA VICENTE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30131,POZA RICA DE HIDALGO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30132,LAS VIGAS DE RAMIREZ,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30133,PUEBLO VIEJO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30134,PUENTE NACIONAL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30135,RAFAEL DELGADO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30136,RAFAEL LUCIO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30137,LOS REYES,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30138,RIO BLANCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30139,SALTABARRANCA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30140,SAN ANDRES TENEJAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30141,SAN ANDRES TUXTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30142,SAN JUAN EVANGELISTA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30143,SANTIAGO TUXTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30144,SAYULA DE ALEMAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30145,SOCONUSCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30146,SOCHIAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30147,SOLEDAD ATZOMPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30148,SOLEDAD DE DOBLADO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30149,SOTEAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30150,TAMALIN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30151,TAMIAHUA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30152,TAMPICO ALTO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30153,TANCOCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30154,TANTIMA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30155,TANTOYUCA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30156,TATATILA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30157,CASTILLO DE TEAYO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30158,TECOLUTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30159,TEHUIPANGO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30160,ALAMO TEMAPACHE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30161,TEMPOAL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30162,TENAMPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30163,TENOCHTITLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30164,TEOCELO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30165,TEPATLAXCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30166,TEPETLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30167,TEPETZINTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30168,TEQUILA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30169,JOSE AZUETA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30170,TEXCATEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30171,TEXHUACAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30172,TEXISTEPEC,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30173,TEZONAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30174,TIERRA BLANCA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30175,TIHUATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30176,TLACOJALPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30177,TLACOLULAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30178,TLACOTALPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30179,TLACOTEPEC DE MEJIA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30180,TLACHICHILCO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30181,TLALIXCOYAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30182,TLALNELHUAYOCAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30183,TLAPACOYAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30184,TLAQUILPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30185,TLILAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30186,TOMATLAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30187,TONAYAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30188,TOTUTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30189,TUXPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30190,TUXTILLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30191,URSULO GALVAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30192,VEGA DE ALATORRE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30193,VERACRUZ,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30194,VILLA ALDAMA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30195,XOXOCOTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30196,YANGA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30197,YECUATLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30198,ZACUALPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30199,ZARAGOZA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30200,ZENTLA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30201,ZONGOLICA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30202,ZONTECOMATLAN DE LOPEZ Y FUENTES,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30203,ZOZOCOLCO DE HIDALGO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30204,AGUA DULCE,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30205,EL HIGO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30206,NANCHITAL DE LAZARO CARDENAS DEL RIO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30207,TRES VALLES,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30208,CARLOS A CARRILLO,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30209,TATAHUICAPAN DE JUAREZ,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30210,UXPANAPA,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30211,SAN RAFAEL,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30212,SANTIAGO SOCHIAPAN,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,30997,NO ESPECIFICADO,
31,YUCATAN,31001,ABALA,0
31,YUCATAN,31002,ACANCEH,0
31,YUCATAN,31003,AKIL,0
31,YUCATAN,31004,BACA,0
31,YUCATAN,31005,BOKOBA,0
31,YUCATAN,31006,BUCTZOTZ,0
31,YUCATAN,31007,CACALCHEN,0
31,YUCATAN,31008,CALOTMUL,0
31,YUCATAN,31009,CANSAHCAB,0
31,YUCATAN,31010,CANTAMAYEC,0
31,YUCATAN,31011,CELESTUN,0
31,YUCATAN,31012,CENOTILLO,0
31,YUCATAN,31013,CONKAL,0
31,YUCATAN,31014,CUNCUNUL,0
31,YUCATAN,31015,CUZAMA,0
31,YUCATAN,31016,CHACSINKIN,0
31,YUCATAN,31017,CHANKOM,0
31,YUCATAN,31018,CHAPAB,0
31,YUCATAN,31019,CHEMAX,0
31,YUCATAN,31020,CHICXULUB PUEBLO,0
31,YUCATAN,31021,CHICHIMILA,0
31,YUCATAN,31022,CHIKINDZONOT,0
31,YUCATAN,31023,CHOCHOLA,0
31,YUCATAN,31024,CHUMAYEL,0
31,YUCATAN,31025,DZAN,0
31,YUCATAN,31026,DZEMUL,0
31,YUCATAN,31027,DZIDZANTUN,0
31,YUCATAN,31028,DZILAM DE BRAVO,0
31,YUCATAN,31029,DZILAM GONZALEZ,0
31,YUCATAN,31030,DZITAS,0
31,YUCATAN,31031,DZONCAUICH,0
31,YUCATAN,31032,ESPITA,0
31,YUCATAN,31033,HALACHO,0
31,YUCATAN,31034,HOCABA,0
31,YUCATAN,31035,HOCTUN,0
31,YUCATAN,31036,HOMUN,0
31,YUCATAN,31037,HUHI,0
31,YUCATAN,31038,HUNUCMA,0
31,YUCATAN,31039,IXIL,0
31,YUCATAN,31040,IZAMAL,0
31,YUCATAN,31041,KANASIN,0
31,YUCATAN,31042,KANTUNIL,0
31,YUCATAN,31043,KAUA,0
31,YUCATAN,31044,KINCHIL,0
31,YUCATAN,31045,KOPOMA,0
31,YUCATAN,31046,MAMA,0
31,YUCATAN,31047,MANI,0
31,YUCATAN,31048,MAXCANU,0
31,YUCATAN,31049,MAYAPAN,0
31,YUCATAN,31050,MERIDA,1
31,YUCATAN,31051,MOCOCHA,0
31,YUCATAN,31052,MOTUL,0
31,YUCATAN,31053,MUNA,0
31,YUCATAN,31054,MUXUPIP,0
31,YUCATAN,31055,OPICHEN,0
31,YUCATAN,31056,OXKUTZCAB,0
31,YUCATAN,31057,PANABA,0
31,YUCATAN,31058,PETO,0
31,YUCATAN,31059,PROGRESO,0
31,YUCATAN,31060,QUINTANA ROO,0
31,YUCATAN,31061,RIO LAGARTOS,0
31,YUCATAN,31062,SACALUM,0
31,YUCATAN,31063,SAMAHIL,0
31,YUCATAN,31064,SANAHCAT,0
31,YUCATAN,31065,SAN FELIPE,0
31,YUCATAN,31066,SANTA ELENA,0
31,YUCATAN,31067,SEYE,0
31,YUCATAN,31068,SINANCHE,0
31,YUCATAN,31069,SOTUTA,0
31,YUCATAN,31070,SUCILA,0
31,YUCATAN,31071,SUDZAL,0
31,YUCATAN,31072,SUMA,0
31,YUCATAN,31073,TAHDZIU,0
31,YUCATAN,31074,TAHMEK,0
31,YUCATAN,31075,TEABO,0
31,YUCATAN,31076,TECOH,0
31,YUCATAN,31077,TEKAL DE VENEGAS,0
31,YUCATAN,31078,TEKANTO,0
31,YUCATAN,31079,TEKAX,0
31,YUCATAN,31080,TEKIT,0
31,YUCATAN,31081,TEKOM,0
31,YUCATAN,31082,TELCHAC PUEBLO,0
31,YUCATAN,31083,TELCHAC PUERTO,0
31,YUCATAN,31084,TEMAX,0
31,YUCATAN,31085,TEMOZON,0
31,YUCATAN,31086,TEPAKAN,0
31,YUCATAN,31087,TETIZ,0
31,YUCATAN,31088,TEYA,0
31,YUCATAN,31089,TICUL,0
31,YUCATAN,31090,TIMUCUY,0
31,YUCATAN,31091,TINUM,0
31,YUCATAN,31092,TIXCACALCUPUL,0
31,YUCATAN,31093,TIXKOKOB,0
31,YUCATAN,31094,TIXMEHUAC,0
31,YUCATAN,31095,TIXPEHUAL,0
31,YUCATAN,31096,TIZIMIN,0
31,YUCATAN,31097,TUNKAS,0
31,YUCATAN,31098,TZUCACAB,0
31,YUCATAN,31099,UAYMA,0
31,YUCATAN,31100,UCU,0
31,YUCATAN,31101,UMAN,0
31,YUCATAN,31102,VALLADOLID,0
31,YUCATAN,31103,XOCCHEL,0
31,YUCATAN,31104,YAXCABA,0
31,YUCATAN,31105,YAXKUKUL,0
31,YUCATAN,31106,YOBAIN,0
31,YUCATAN,31997,NO ESPECIFICADO,
32,ZACATECAS,32001,APOZOL,0
32,ZACATECAS,32002,APULCO,0
32,ZACATECAS,32003,ATOLINGA,0
32,ZACATECAS,32004,BENITO JUAREZ,0
32,ZACATECAS,32005,CALERA,0
32,ZACATECAS,32006,CAÑITAS DE FELIPE PESCADOR,0
32,ZACATECAS,32007,CONCEPCION DEL ORO,0
32,ZACATECAS,32008,CUAUHTEMOC,0
32,ZACATECAS,32009,CHALCHIHUITES,0
32,ZACATECAS,32010,FRESNILLO,0
32,ZACATECAS,32011,TRINIDAD GARCIA DE LA CADENA,0
32,ZACATECAS,32012,GENARO CODINA,0
